Applicant_ID ,checking_balance,months_loan_duration,credit_history,purpose,amount,savings_balance,employment_duration,percent_of_income,years_at_residence,age,other_credit,housing,existing_loans_count,job,dependents,phone,pred_default,pred_probability
834,1 - 200 DM,24,good,furniture/appliances,5084,unknown,> 7 years,2,4,42,none,own,1,skilled,1,yes,no,0.4460386387102265
835,> 200 DM,15,good,furniture/appliances,2327,< 100 DM,< 1 year,2,3,25,none,own,1,unskilled,1,no,no,0.4354686488634986
836,< 0 DM,12,perfect,car,1082,< 100 DM,1 - 4 years,4,4,48,bank,own,2,skilled,1,no,yes,0.5514853015505851
837,unknown,12,good,furniture/appliances,886,unknown,1 - 4 years,4,2,21,none,own,1,skilled,1,no,no,0.36834041236448445
838,unknown,4,good,furniture/appliances,601,< 100 DM,< 1 year,1,3,23,none,rent,1,unskilled,2,no,no,0.35680041048985245
839,< 0 DM,24,critical,car,2957,< 100 DM,> 7 years,4,4,63,none,own,2,skilled,1,yes,no,0.4783946644844715
840,unknown,24,critical,furniture/appliances,2611,< 100 DM,> 7 years,4,3,46,none,own,2,skilled,1,no,no,0.3392322879043829
841,< 0 DM,36,good,furniture/appliances,5179,< 100 DM,4 - 7 years,4,2,29,none,own,1,skilled,1,no,yes,0.5185160449273182
842,unknown,21,poor,car,2993,< 100 DM,1 - 4 years,3,2,28,store,own,2,unskilled,1,no,no,0.4376602423544121
843,unknown,18,good,renovations,1943,< 100 DM,< 1 year,4,4,23,none,own,1,skilled,1,no,no,0.4552696872335911
844,unknown,24,very good,business,1559,< 100 DM,4 - 7 years,4,4,50,bank,own,1,skilled,1,yes,no,0.482901351194837
845,unknown,18,good,furniture/appliances,3422,< 100 DM,> 7 years,4,4,47,bank,own,3,skilled,2,yes,no,0.40735598336956186
846,1 - 200 DM,21,good,furniture/appliances,3976,unknown,4 - 7 years,2,3,35,none,own,1,skilled,1,yes,no,0.33118843479712934
847,unknown,18,good,car,6761,unknown,1 - 4 years,2,4,68,none,rent,2,skilled,1,no,no,0.3560785437825746
848,unknown,24,good,car,1249,< 100 DM,< 1 year,4,2,28,none,own,1,skilled,1,no,no,0.4380868234604014
849,< 0 DM,9,good,furniture/appliances,1364,< 100 DM,4 - 7 years,3,4,59,none,own,1,skilled,1,no,no,0.3530582982285666
850,< 0 DM,12,good,furniture/appliances,709,< 100 DM,> 7 years,4,4,57,store,own,1,unskilled,1,no,no,0.4790572900986909
851,< 0 DM,20,critical,car,2235,< 100 DM,1 - 4 years,4,2,33,bank,rent,2,skilled,1,no,yes,0.5207882464033994
852,unknown,24,critical,car,4042,unknown,4 - 7 years,3,4,43,none,own,2,skilled,1,yes,no,0.2849222218241774
853,unknown,15,critical,furniture/appliances,1471,< 100 DM,1 - 4 years,4,4,35,none,other,2,skilled,1,yes,no,0.3145663631409989
854,< 0 DM,18,very good,car,1442,< 100 DM,4 - 7 years,4,4,32,none,other,2,unskilled,2,no,yes,0.561341679348226
855,unknown,36,poor,car,10875,< 100 DM,> 7 years,2,2,45,none,own,2,skilled,2,yes,no,0.4071250194018765
856,unknown,24,good,car,1474,100 - 500 DM,< 1 year,4,3,33,none,own,1,skilled,1,yes,no,0.4380868234604014
857,unknown,10,good,education,894,unknown,4 - 7 years,4,3,40,none,own,1,skilled,1,yes,no,0.29987065009214725
858,unknown,15,critical,furniture/appliances,3343,< 100 DM,1 - 4 years,4,2,28,none,other,1,skilled,1,yes,no,0.35574468655567165
859,< 0 DM,15,good,car,3959,< 100 DM,1 - 4 years,3,2,29,none,own,1,skilled,1,yes,no,0.46255764064543836
860,unknown,9,good,car,3577,100 - 500 DM,1 - 4 years,1,2,26,none,rent,1,skilled,2,no,no,0.37317065248818393
861,unknown,24,critical,car,5804,> 1000 DM,1 - 4 years,4,2,27,none,own,2,skilled,1,no,no,0.3611328281649789
862,unknown,18,poor,business,2169,< 100 DM,1 - 4 years,4,2,28,none,own,1,skilled,1,yes,no,0.41379811671002853
863,< 0 DM,24,good,furniture/appliances,2439,< 100 DM,< 1 year,4,4,35,none,own,1,skilled,1,yes,yes,0.5112981449018948
864,unknown,27,critical,furniture/appliances,4526,> 1000 DM,< 1 year,4,2,32,store,own,2,unskilled,2,yes,no,0.4704631285972531
865,unknown,10,good,furniture/appliances,2210,< 100 DM,1 - 4 years,2,2,25,bank,rent,1,unskilled,1,no,no,0.4425665249030838
866,unknown,15,good,furniture/appliances,2221,500 - 1000 DM,1 - 4 years,2,4,20,none,rent,1,skilled,1,no,no,0.36415511072707923
867,< 0 DM,18,good,furniture/appliances,2389,< 100 DM,< 1 year,4,1,27,store,own,1,skilled,1,no,yes,0.5240381707297355
868,unknown,12,critical,furniture/appliances,3331,< 100 DM,> 7 years,2,4,42,store,own,1,skilled,1,no,no,0.3614457776324459
869,unknown,36,good,business,7409,unknown,> 7 years,3,2,37,none,own,2,skilled,1,no,no,0.3685755105649576
870,< 0 DM,12,good,furniture/appliances,652,< 100 DM,> 7 years,4,4,24,none,rent,1,skilled,1,no,yes,0.5235288372058063
871,unknown,36,poor,furniture/appliances,7678,500 - 1000 DM,4 - 7 years,2,4,40,none,own,2,skilled,1,yes,no,0.3686074618866554
872,> 200 DM,6,critical,car,1343,< 100 DM,> 7 years,1,4,46,none,own,2,skilled,2,no,no,0.31907041454921037
873,< 0 DM,24,critical,business,1382,100 - 500 DM,4 - 7 years,4,1,26,none,own,2,skilled,1,yes,no,0.4924961676426852
874,unknown,15,good,furniture/appliances,874,unknown,< 1 year,4,1,24,none,own,1,skilled,1,no,no,0.36834041236448445
875,< 0 DM,12,good,furniture/appliances,3590,< 100 DM,1 - 4 years,2,2,29,none,own,1,unskilled,2,no,no,0.43577773267201236
876,1 - 200 DM,11,critical,car,1322,> 1000 DM,1 - 4 years,4,4,40,none,own,2,skilled,1,no,no,0.39441215616669534
877,< 0 DM,18,very good,furniture/appliances,1940,< 100 DM,< 1 year,3,4,36,bank,other,1,management,1,yes,no,0.48543070088792617
878,unknown,36,good,furniture/appliances,3595,< 100 DM,> 7 years,4,2,28,none,own,1,skilled,1,no,no,0.3871741438787739
879,< 0 DM,9,good,car,1422,< 100 DM,< 1 year,3,2,27,none,other,1,management,1,yes,yes,0.5150772648764398
880,unknown,30,critical,furniture/appliances,6742,unknown,4 - 7 years,2,3,36,none,own,2,skilled,1,no,no,0.26859660280877923
881,unknown,24,good,car,7814,< 100 DM,4 - 7 years,3,3,38,none,own,1,management,1,yes,no,0.33107876202481146
882,unknown,24,good,car,9277,unknown,1 - 4 years,2,4,48,none,other,1,skilled,1,yes,no,0.3560785437825746
883,1 - 200 DM,30,critical,car,2181,unknown,> 7 years,4,4,36,none,own,2,skilled,1,no,no,0.42171364138384054
884,unknown,18,critical,furniture/appliances,1098,< 100 DM,unemployed,4,4,65,none,own,2,unemployed,1,no,no,0.36791449501158713
885,1 - 200 DM,24,good,furniture/appliances,4057,< 100 DM,4 - 7 years,3,3,43,none,own,1,skilled,1,yes,no,0.4396113729697755
886,< 0 DM,12,good,education,795,< 100 DM,< 1 year,4,4,53,none,own,1,skilled,1,no,yes,0.5061111258289385
887,1 - 200 DM,24,critical,business,2825,unknown,4 - 7 years,4,3,34,none,own,2,skilled,2,yes,no,0.3558392224700766
888,1 - 200 DM,48,good,business,15672,< 100 DM,1 - 4 years,2,2,23,none,own,1,skilled,1,yes,yes,0.5767137626154198
889,unknown,36,critical,car,6614,< 100 DM,> 7 years,4,4,34,none,own,2,management,1,yes,no,0.3892162837639585
890,unknown,28,very good,car,7824,unknown,< 1 year,3,4,40,bank,rent,2,skilled,2,yes,yes,0.5144690156382454
891,< 0 DM,27,critical,business,2442,< 100 DM,> 7 years,4,4,43,store,own,4,management,2,yes,yes,0.5072293103448925
892,unknown,15,critical,furniture/appliances,1829,< 100 DM,> 7 years,4,4,46,none,own,2,skilled,1,yes,no,0.31386494103106555
893,< 0 DM,12,critical,car,2171,< 100 DM,1 - 4 years,4,4,38,bank,own,2,unskilled,1,no,no,0.4451161828012668
894,1 - 200 DM,36,critical,car,5800,< 100 DM,1 - 4 years,3,4,34,none,own,2,skilled,1,yes,no,0.47411258583276783
895,unknown,18,critical,furniture/appliances,1169,unknown,1 - 4 years,4,3,29,none,own,2,skilled,1,yes,no,0.3603003252315834
896,unknown,36,poor,car,8947,unknown,4 - 7 years,3,2,31,store,own,1,management,2,yes,no,0.398828080082122
897,< 0 DM,21,good,furniture/appliances,2606,< 100 DM,< 1 year,4,4,28,none,rent,1,management,1,yes,yes,0.5451420918122922
898,unknown,12,critical,furniture/appliances,1592,> 1000 DM,4 - 7 years,3,2,35,none,own,1,skilled,1,no,no,0.2423885597548639
899,unknown,15,good,furniture/appliances,2186,unknown,4 - 7 years,1,4,33,bank,rent,1,unskilled,1,no,no,0.35459628355716266
900,< 0 DM,18,good,furniture/appliances,4153,< 100 DM,1 - 4 years,2,3,42,none,own,1,skilled,1,no,no,0.4781251979829341
901,< 0 DM,16,critical,car,2625,< 100 DM,> 7 years,2,4,43,bank,rent,1,skilled,1,yes,no,0.46659990224548253
902,unknown,20,critical,car,3485,unknown,< 1 year,2,4,44,none,own,2,skilled,1,yes,no,0.31041275855714967
903,unknown,36,critical,car,10477,unknown,> 7 years,2,4,42,none,other,2,skilled,1,no,no,0.36956553525823255
904,unknown,15,good,furniture/appliances,1386,unknown,1 - 4 years,4,2,40,none,rent,1,skilled,1,yes,no,0.32017309399966726
905,unknown,24,good,furniture/appliances,1278,< 100 DM,> 7 years,4,1,36,none,own,1,management,1,yes,no,0.36768277751554185
906,< 0 DM,12,good,furniture/appliances,1107,< 100 DM,1 - 4 years,2,2,20,none,rent,1,management,2,yes,yes,0.505397567237113
907,< 0 DM,21,good,car,3763,unknown,4 - 7 years,2,2,24,none,own,1,unskilled,1,no,no,0.4063354528311645
908,1 - 200 DM,36,good,education,3711,unknown,1 - 4 years,2,2,27,none,own,1,skilled,1,no,no,0.46499301943795546
909,unknown,15,poor,car,3594,< 100 DM,< 1 year,1,2,46,none,own,2,unskilled,1,no,no,0.36467319762445727
910,1 - 200 DM,9,good,car,3195,unknown,1 - 4 years,1,2,33,none,own,1,unskilled,1,no,no,0.3981611661237091
911,unknown,36,poor,furniture/appliances,4454,< 100 DM,1 - 4 years,4,4,34,none,own,2,skilled,1,no,no,0.41487761192077255
912,1 - 200 DM,24,critical,furniture/appliances,4736,< 100 DM,< 1 year,2,4,25,bank,own,1,unskilled,1,no,no,0.4928972723746426
913,1 - 200 DM,30,good,furniture/appliances,2991,unknown,> 7 years,2,4,25,none,own,1,skilled,1,no,no,0.42118253865885663
914,unknown,11,good,business,2142,> 1000 DM,> 7 years,1,2,28,none,own,1,skilled,1,yes,no,0.3535495206166145
915,< 0 DM,24,very good,business,3161,< 100 DM,1 - 4 years,4,2,31,none,rent,1,skilled,1,yes,yes,0.5939912206149488
916,1 - 200 DM,48,perfect,car0,18424,< 100 DM,1 - 4 years,1,2,32,bank,own,1,management,1,yes,yes,0.5823452928866294
917,unknown,10,good,car,2848,100 - 500 DM,1 - 4 years,1,2,32,none,own,1,skilled,2,no,no,0.3535495206166145
918,< 0 DM,6,good,car,14896,< 100 DM,> 7 years,1,4,68,bank,own,1,management,1,yes,no,0.4712819764032947
919,< 0 DM,24,good,furniture/appliances,2359,100 - 500 DM,unemployed,1,1,33,none,own,1,skilled,1,no,no,0.4977566995914096
920,< 0 DM,24,good,furniture/appliances,3345,< 100 DM,> 7 years,4,2,39,none,rent,1,management,1,yes,no,0.49266968512839254
921,unknown,18,critical,furniture/appliances,1817,< 100 DM,1 - 4 years,4,2,28,none,own,2,skilled,1,no,no,0.3627791891931366
922,unknown,48,poor,furniture/appliances,12749,500 - 1000 DM,4 - 7 years,4,1,37,none,own,1,management,1,yes,no,0.4141737718194137
923,< 0 DM,9,good,furniture/appliances,1366,< 100 DM,< 1 year,3,4,22,none,rent,1,skilled,1,no,yes,0.505397567237113
924,1 - 200 DM,12,good,car,2002,< 100 DM,4 - 7 years,3,4,30,none,rent,1,skilled,2,yes,no,0.412328352648127
925,< 0 DM,24,very good,furniture/appliances,6872,< 100 DM,< 1 year,2,1,55,bank,own,1,skilled,1,yes,yes,0.5575343340500586
926,< 0 DM,12,very good,car,697,< 100 DM,< 1 year,4,2,46,bank,own,2,skilled,1,yes,yes,0.5554208096646623
927,< 0 DM,18,critical,furniture/appliances,1049,< 100 DM,< 1 year,4,4,21,none,rent,1,skilled,1,no,yes,0.5111143455841795
928,< 0 DM,48,good,car,10297,< 100 DM,4 - 7 years,4,4,39,store,other,3,skilled,2,yes,yes,0.5551318823133268
929,unknown,30,good,furniture/appliances,1867,unknown,> 7 years,4,4,58,none,own,1,skilled,1,yes,no,0.3268610678460503
930,< 0 DM,12,poor,car,1344,< 100 DM,1 - 4 years,4,2,43,none,own,2,unskilled,2,no,no,0.4716172537604479
931,< 0 DM,24,good,furniture/appliances,1747,< 100 DM,< 1 year,4,1,24,none,own,1,unskilled,1,no,yes,0.5743702670258188
932,1 - 200 DM,9,good,furniture/appliances,1670,< 100 DM,< 1 year,4,2,22,none,own,1,skilled,1,yes,no,0.4808996612306769
933,unknown,9,critical,car,1224,< 100 DM,1 - 4 years,3,1,30,none,own,2,skilled,1,no,no,0.36389164396876533
934,unknown,12,critical,furniture/appliances,522,500 - 1000 DM,> 7 years,4,4,42,none,own,2,skilled,2,yes,no,0.3323489992325234
935,< 0 DM,12,good,furniture/appliances,1498,< 100 DM,1 - 4 years,4,1,23,bank,own,1,skilled,1,no,no,0.48121350410542724
936,1 - 200 DM,30,poor,furniture/appliances,1919,100 - 500 DM,< 1 year,4,3,30,store,own,2,management,1,no,yes,0.5323452969570066
937,> 200 DM,9,good,furniture/appliances,745,< 100 DM,1 - 4 years,3,2,28,none,own,1,unskilled,1,no,no,0.44501575853200254
938,1 - 200 DM,6,good,furniture/appliances,2063,< 100 DM,< 1 year,4,3,30,none,rent,1,management,1,yes,no,0.45572404734019145
939,1 - 200 DM,60,good,education,6288,< 100 DM,1 - 4 years,4,4,42,none,other,1,skilled,1,no,yes,0.5638887813262974
940,unknown,24,critical,car,6842,unknown,1 - 4 years,2,4,46,none,own,2,management,2,yes,no,0.3191147896361183
941,unknown,12,good,car,3527,unknown,< 1 year,2,3,45,none,own,1,management,2,yes,no,0.32792006069146595
942,unknown,10,good,car,1546,< 100 DM,1 - 4 years,3,2,31,none,own,1,unskilled,2,no,no,0.3535495206166145
943,unknown,24,good,furniture/appliances,929,unknown,4 - 7 years,4,2,31,store,own,1,skilled,1,yes,no,0.41843824417692516
944,unknown,4,critical,car,1455,< 100 DM,4 - 7 years,2,1,42,none,own,3,unskilled,2,no,no,0.22321959322413742
945,< 0 DM,15,good,furniture/appliances,1845,< 100 DM,< 1 year,4,1,46,none,rent,1,skilled,1,no,no,0.4905690095272026
946,1 - 200 DM,48,perfect,car,8358,500 - 1000 DM,< 1 year,1,1,30,none,own,2,skilled,1,no,yes,0.5533482566209428
947,< 0 DM,24,very good,furniture/appliances,3349,500 - 1000 DM,< 1 year,4,4,30,none,other,1,skilled,2,yes,yes,0.5643511444214669
948,unknown,12,good,car,2859,unknown,unemployed,4,4,38,none,own,1,management,1,yes,no,0.32529449864034216
949,unknown,18,good,furniture/appliances,1533,< 100 DM,< 1 year,4,1,43,none,own,1,unskilled,2,no,no,0.386845579467865
950,unknown,24,good,furniture/appliances,3621,100 - 500 DM,> 7 years,2,4,31,none,own,2,skilled,1,no,no,0.3292147791044745
951,1 - 200 DM,18,critical,business,3590,< 100 DM,unemployed,3,3,40,none,own,3,unemployed,2,yes,no,0.3867891911270111
952,< 0 DM,36,poor,business,2145,< 100 DM,4 - 7 years,2,1,24,none,own,2,skilled,1,yes,yes,0.5427960361273487
953,1 - 200 DM,24,good,car,4113,500 - 1000 DM,< 1 year,3,4,28,none,rent,1,skilled,1,no,yes,0.516862415002426
954,unknown,36,good,furniture/appliances,10974,< 100 DM,unemployed,4,2,26,none,own,2,management,1,yes,no,0.4630309612460902
955,< 0 DM,12,good,car,1893,< 100 DM,1 - 4 years,4,4,29,none,own,1,skilled,1,yes,no,0.4908897248427624
956,< 0 DM,24,critical,furniture/appliances,1231,> 1000 DM,> 7 years,4,4,57,none,rent,2,management,1,yes,yes,0.5327110472952367
957,> 200 DM,30,critical,furniture/appliances,3656,unknown,> 7 years,4,4,49,store,own,2,unskilled,1,no,no,0.38750232902217097
958,1 - 200 DM,9,critical,furniture/appliances,1154,< 100 DM,> 7 years,2,4,37,none,own,3,unskilled,1,no,no,0.3716532575976611
959,< 0 DM,28,good,car,4006,< 100 DM,1 - 4 years,3,2,45,none,own,1,unskilled,1,no,yes,0.5115962033992534
960,1 - 200 DM,24,good,furniture/appliances,3069,100 - 500 DM,> 7 years,4,4,30,none,other,1,skilled,1,no,no,0.4868209778327103
961,unknown,6,critical,furniture/appliances,1740,< 100 DM,> 7 years,2,2,30,none,rent,2,skilled,1,no,no,0.2843214397822767
962,1 - 200 DM,21,poor,car,2353,< 100 DM,1 - 4 years,1,4,47,none,own,2,skilled,1,no,no,0.44061555063725044
963,unknown,15,good,car,3556,unknown,1 - 4 years,3,2,29,none,own,1,skilled,1,no,no,0.3230576782450815
964,unknown,24,good,furniture/appliances,2397,500 - 1000 DM,> 7 years,3,2,35,bank,own,2,skilled,1,yes,no,0.388244678446781
965,1 - 200 DM,6,good,renovations,454,< 100 DM,< 1 year,3,1,22,none,own,1,unskilled,1,no,no,0.4404773228948381
966,1 - 200 DM,30,good,furniture/appliances,1715,unknown,1 - 4 years,4,1,26,none,own,1,skilled,1,no,no,0.46047003363580297
967,1 - 200 DM,27,critical,furniture/appliances,2520,500 - 1000 DM,1 - 4 years,4,2,23,none,own,2,unskilled,1,no,no,0.4916952822869694
968,unknown,15,good,furniture/appliances,3568,< 100 DM,> 7 years,4,2,54,bank,rent,1,management,1,yes,no,0.42798625961319836
969,unknown,42,good,furniture/appliances,7166,unknown,4 - 7 years,2,4,29,none,rent,1,skilled,1,yes,no,0.3366350927417815
970,< 0 DM,11,critical,car,3939,< 100 DM,1 - 4 years,1,2,40,none,own,2,unskilled,2,no,no,0.43789305074648377
971,1 - 200 DM,15,good,renovations,1514,100 - 500 DM,1 - 4 years,4,2,22,none,own,1,skilled,1,no,no,0.4765881061714956
972,unknown,24,good,car,7393,< 100 DM,1 - 4 years,1,4,43,none,own,1,unskilled,2,no,no,0.36796015168017565
973,< 0 DM,24,very good,car,1193,< 100 DM,unemployed,1,4,29,none,rent,2,unemployed,1,no,yes,0.6242957975813882
974,< 0 DM,60,good,business,7297,< 100 DM,> 7 years,4,4,36,none,rent,1,skilled,1,no,yes,0.5749755038952197
975,unknown,30,critical,furniture/appliances,2831,< 100 DM,1 - 4 years,4,2,33,none,own,1,skilled,1,yes,no,0.33654786485930616
976,> 200 DM,24,good,furniture/appliances,1258,500 - 1000 DM,1 - 4 years,3,3,57,none,own,1,unskilled,1,no,no,0.471624066415095
977,1 - 200 DM,6,good,furniture/appliances,753,< 100 DM,1 - 4 years,2,3,64,none,own,1,skilled,1,no,no,0.349453210195332
978,1 - 200 DM,18,poor,business,2427,unknown,> 7 years,4,2,42,none,own,2,skilled,1,no,no,0.4350340379111288
979,unknown,24,poor,car,2538,< 100 DM,> 7 years,4,4,47,none,own,2,unskilled,2,no,no,0.3889610687945409
980,1 - 200 DM,15,very good,car,1264,100 - 500 DM,1 - 4 years,2,2,25,none,rent,1,skilled,1,no,yes,0.5501331041082743
981,1 - 200 DM,30,critical,furniture/appliances,8386,< 100 DM,4 - 7 years,2,2,49,none,own,1,skilled,1,no,no,0.4198662861636253
982,unknown,48,good,business,4844,< 100 DM,unemployed,3,2,33,bank,rent,1,management,1,yes,no,0.48673088163045525
983,> 200 DM,21,good,car,2923,100 - 500 DM,1 - 4 years,1,1,28,bank,own,1,management,1,yes,no,0.43122604509734624
984,< 0 DM,36,good,car,8229,< 100 DM,1 - 4 years,2,2,26,none,own,1,skilled,2,no,yes,0.5306677274932963
985,unknown,24,critical,furniture/appliances,2028,< 100 DM,4 - 7 years,2,2,30,none,own,2,unskilled,1,no,no,0.30169080366391976
986,< 0 DM,15,critical,furniture/appliances,1433,< 100 DM,1 - 4 years,4,3,25,none,rent,2,skilled,1,no,no,0.48227499567803295
987,> 200 DM,42,perfect,business,6289,< 100 DM,< 1 year,2,1,33,none,own,2,skilled,1,no,yes,0.5533482566209428
988,unknown,13,good,furniture/appliances,1409,100 - 500 DM,unemployed,2,4,64,none,own,1,skilled,1,no,no,0.3067975464811681
989,< 0 DM,24,good,car,6579,< 100 DM,unemployed,4,2,29,none,other,1,management,1,yes,yes,0.5454585303739344
990,1 - 200 DM,24,critical,furniture/appliances,1743,< 100 DM,> 7 years,4,2,48,none,own,2,unskilled,1,no,no,0.4486450695569224
991,unknown,12,critical,education,3565,unknown,< 1 year,2,1,37,none,own,2,unskilled,2,no,no,0.31041275855714967
992,unknown,15,very good,furniture/appliances,1569,100 - 500 DM,> 7 years,4,4,34,bank,own,1,unskilled,2,no,no,0.4019706015125752
993,< 0 DM,18,good,furniture/appliances,1936,unknown,4 - 7 years,2,4,23,none,rent,2,unskilled,1,no,no,0.428696351615419
994,< 0 DM,36,good,furniture/appliances,3959,< 100 DM,unemployed,4,3,30,none,own,1,management,1,yes,yes,0.5319973854996993
995,unknown,12,good,car,2390,unknown,> 7 years,4,3,50,none,own,1,skilled,1,yes,no,0.32529449864034216
996,unknown,12,good,furniture/appliances,1736,< 100 DM,4 - 7 years,3,4,31,none,own,1,unskilled,1,no,no,0.2944079463150581
997,< 0 DM,30,good,car,3857,< 100 DM,1 - 4 years,4,4,40,none,own,1,management,1,yes,no,0.4985269310866104
998,unknown,12,good,furniture/appliances,804,< 100 DM,> 7 years,4,4,38,none,own,1,skilled,1,no,no,0.35985681390178376
999,< 0 DM,45,good,furniture/appliances,1845,< 100 DM,1 - 4 years,4,4,23,none,other,1,skilled,1,yes,yes,0.5981885439520194
1000,1 - 200 DM,45,critical,car,4576,100 - 500 DM,unemployed,3,4,27,none,own,1,skilled,1,no,no,0.47887305210651565
